entity,n-revs
frameworks/hadoop-0.20.0/src/core/org/apache/hadoop/io/FloatWritable.java,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/mpl/minus.hpp,1
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1}/docs/api/constant-values.html,1
src/third_party/zookeeper-3.2.2/src/java/generated/org/apache/zookeeper/proto/WatcherEvent.java,1
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/hdfs/TestHDFSFileSystemContract.java,1
{bin => src/deploy}/deploy-to-slaves,1
frameworks/hadoop-0.20.2/src/native/config/ltmain.sh,1
{src => third_party/libprocess}/third_party/boost-1.37.0/boost/preprocessor/slot/detail/slot3.hpp,1
src/third_party/boost-1.37.0/boost/assert.hpp,1
src/third_party/zookeeper-3.2.2/src/c/config.h.in,1
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1}/docs/api/org/apache/zookeeper/class-use/KeeperException.InvalidCallbackException.html,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/contrib/hod/bin/VERSION,1
frameworks/hadoop-0.20.2/src/mapred/org/apache/hadoop/mapred/Partitioner.java,1
src/third_party/boost-1.37.0/boost/preprocessor/seq/seq.hpp,1
third_party/libprocess/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/mwcw/vector.hpp,1
src/third_party/{zookeeper-3.3.0/src => zookeeper-3.3.1}/contrib/fatjar/src/java/org/apache/zookeeper/util/FatJarMain.java,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/core/org/apache/hadoop/metrics/spi/Util.java,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/test/org/apache/hadoop/fs/DistributedFSCheck.java,1
frameworks/hadoop-0.20.2/src/contrib/thriftfs/lib/Thrift.LICENSE,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/mpl/aux_/arity.hpp,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/contrib/fuse-dfs/src/fuse_impls_read.c,1
third_party/{boto-1.8d => boto-1.9b}/boto/contrib/m2helpers.py,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/contrib/fuse-dfs/acinclude.m4,1
{src => third_party/libprocess}/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/msvc70/reverse_fold_impl.hpp,1
src/third_party/gtest-1.4.0-patched/samples/sample4_unittest.cc,1
src/third_party/boost-1.37.0/boost/type_traits/msvc/remove_extent.hpp,1
third_party/zookeeper-3.3.1/docs/api/org/apache/zookeeper/class-use/KeeperException.BadArgumentsException.html,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/test/org/apache/hadoop/cli/util/RegexpComparator.java,1
{src/third_party => third_party}/zookeeper-3.3.1/docs/api/org/apache/zookeeper/class-use/KeeperException.html,1
third_party/libprocess/third_party/boost-1.37.0/boost/type_traits/is_same.hpp,1
third_party/gmock-1.5.0/gtest/include/gtest/internal/gtest-port.h,1
{src/third_party/libprocess/third_party => third_party}/boost-1.37.0/boost/preprocessor/array/pop_front.hpp,1
{src/third_party/libprocess/third_party => third_party}/boost-1.37.0/boost/mpl/vector/vector0_c.hpp,1
third_party/libprocess/third_party/boost-1.37.0/boost/type_traits/add_const.hpp,1
{src => third_party/libprocess}/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/msvc60/apply.hpp,1
third_party/libprocess/third_party/boost-1.37.0/boost/preprocessor/comparison/less.hpp,1
third_party/zookeeper-3.3.1/src/c/src/hashtable/LICENSE.txt,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/detail/reference_content.hpp,1
{src/third_party/libprocess/third_party => third_party}/boost-1.37.0/boost/detail/is_xxx.hpp,1
frameworks/hadoop-0.20.2/src/docs/cn/src/documentation/skins/common/images/xmldoc.gif,1
src/slave/{cgroups_isolation_module.cpp => cgroups_isolator.cpp},1
third_party/boost-1.37.0/boost/mpl/insert_range.hpp,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/contrib/streaming/src/java/org/apache/hadoop/streaming/UTF8ByteArrayUtils.java,1
{src/third_party => third_party}/libprocess/tuple.cpp,1
third_party/libprocess/third_party/boost-1.37.0/boost/mpl/index_of.hpp,1
third_party/{boto-1.8d => boto-1.9b}/boto/mturk/price.py,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/mpl/equal.hpp,1
src/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/dmc/vector_c.hpp,1
3rdparty/libprocess/3rdparty/stout/include/stout/os/{close.hpp => windows/open.hpp},1
src/third_party/boost-1.37.0/boost/mpl/vector/aux_/preprocessed/no_ctps/vector20.hpp,1
src/third_party/zookeeper-3.2.2/docs/bookkeeperConfig.html,1
third_party/gmock-1.5.0/gtest/include/gtest/gtest-test-part.h,1
{src/third_party => third_party}/gtest-1.5.0/test/gtest-param-test_test.cc,1
frameworks/hadoop-0.20.2/src/contrib/hod/hodlib/RingMaster/idleJobTracker.py,1
src/third_party/{zookeeper-3.3.0/src/contrib/zkpython/src/test/async_test.py => zookeeper-3.3.1/src/contrib/zkpython/src/test/close_deadlock_test.py},1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/c++/librecordio/test/test.cc,1
third_party/libprocess/third_party/boost-1.37.0/boost/mpl/set/set20.hpp,1
src/third_party/{zookeeper-3.2.2 => zookeeper-3.3.0}/src/c/config.sub,1
frameworks/hadoop-0.20.0/src/mapred/org/apache/hadoop/mapred/MergeSorter.java,1
frameworks/hadoop-0.20.0/src/mapred/org/apache/hadoop/mapred/SequenceFileInputFilter.java,1
frameworks/hadoop-0.20.0/src/core/org/apache/hadoop/fs/kfs/KFSInputStream.java,1
src/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/no_ttp/fold_impl.hpp,1
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1}/docs/skin/note.txt,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/docs/cn/src/documentation/content/xdocs/hod.xml,1
{src/third_party/libprocess/third_party => third_party}/boost-1.37.0/boost/detail/lightweight_test.hpp,1
{src/third_party/libprocess/third_party => third_party}/boost-1.37.0/boost/mpl/list/aux_/preprocessed/plain/list50_c.hpp,1
src/third_party/zookeeper-3.3.0/bin/README.txt,1
m4/python.m4,1
src/tests/{external.hpp => script.hpp},1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/contrib/index/src/java/org/apache/hadoop/contrib/index/lucene/MixedDeletionPolicy.java,1
third_party/boost-1.37.0/boost/detail/sp_counted_base_nt.hpp,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/no_ctps/apply.hpp,1
{src/third_party/libprocess/third_party => third_party}/boost-1.37.0/boost/mpl/aux_/preprocessed/gcc/template_arity.hpp,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/msvc60/iter_fold_if_impl.hpp,1
{src/third_party => third_party}/gtest-1.5.0/build-aux/config.h.in,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/mpl/set.hpp,1
{src => third_party/libprocess}/third_party/boost-1.37.0/boost/iterator/permutation_iterator.hpp,1
ec2/{deploy.amazon64-new/root/ephemeral-hdfs => deploy.amazon64-old/root/persistent-hdfs}/conf/masters,1
src/third_party/zookeeper-3.2.2/contrib/fatjar/conf/mainClasses,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/webapps/job/jobtracker.jsp,1
frameworks/{hadoop-0.20.0/src/docs/cn => hadoop-0.20.2/src/docs}/src/documentation/resources/images/hadoop-logo-big.jpg,1
frameworks/hadoop-0.20.2/src/contrib/eclipse-plugin/ivy/libraries.properties,1
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/mapred/test.jar,1
third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/dmc/list_c.hpp,1
{src => third_party/libprocess}/third_party/boost-1.37.0/boost/detail/sp_counted_base_spin.hpp,1
frameworks/hadoop-0.20.2/src/hdfs/org/apache/hadoop/hdfs/server/common/UpgradeManager.java,1
frameworks/hadoop-0.20.0/src/core/org/apache/hadoop/metrics/ContextFactory.java,1
{src/third_party/libprocess/third_party/boost-1.37.0/boost/type_traits => third_party/boost-1.37.0/boost}/is_same.hpp,1
third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/mwcw/advance_forward.hpp,1
third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/msvc70/fold_impl.hpp,1
{src/third_party/libprocess/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/bcc => third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/bcc_pre590}/basic_bind.hpp,1
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1}/src/contrib/rest/build.xml,1
src/third_party/{glog-0.3.0 => glog-0.3.1}/src/signalhandler.cc,1
third_party/boost-1.37.0/boost/type_traits/is_floating_point.hpp,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/hdfs/org/apache/hadoop/hdfs/server/namenode/INode.java,1
third_party/zookeeper-3.3.1/docs/skin/CommonMessages_en_US.xml,1
3rdparty/pip-7.1.2.tar.gz,1
src/third_party/boost-1.37.0/boost/detail/sp_counted_base.hpp,1
{src => third_party/libprocess}/third_party/boost-1.37.0/boost/mpl/vector/aux_/numbered.hpp,1
third_party/boost-1.37.0/boost/config/no_tr1/cmath.hpp,1
frameworks/hadoop-0.20.2/src/mapred/org/apache/hadoop/mapreduce/lib/input/InvalidInputException.java,1
{src/third_party/zookeeper-3.3.1/src => third_party/zookeeper-3.3.1}/contrib/fatjar/build.xml,1
src/third_party/boost-1.37.0/boost/mpl/long_fwd.hpp,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/native/lib/Makefile.am,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/contrib/build.xml,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/test/org/apache/hadoop/hdfs/TestDFSShell.java,1
{src/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/bcc => third_party/libprocess/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/bcc_pre590}/basic_bind.hpp,1
{src/third_party/libprocess/third_party => third_party}/boost-1.37.0/boost/config/compiler/comeau.hpp,1
{src/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/no_ctps => third_party/libprocess/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/msvc60}/set.hpp,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/is_volatile.hpp,1
src/third_party/{zookeeper-3.2.2 => zookeeper-3.3.0}/docs/skin/images/poddoc.png,1
third_party/libprocess/third_party/boost-1.37.0/boost/preprocessor/detail/is_unary.hpp,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/core/org/apache/hadoop/io/ArrayFile.java,1
src/third_party/{zookeeper-3.2.2 => zookeeper-3.3.0}/docs/api/org/apache/zookeeper/KeeperException.OperationTimeoutException.html,1
frameworks/hadoop-0.20.0/src/benchmarks/gridmix/submissionScripts/allToSameCluster,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/detail/sp_typeinfo.hpp,1
third_party/{boto-1.9b/boto/vpc/vpc.py => boto-2.0b2/boto/ec2/placementgroup.py},1
third_party/{boto-1.9b/boto/tests/test_s3connection.py => boto-2.0b2/boto/tests/test_gsconnection.py},1
{src => third_party/libprocess}/third_party/boost-1.37.0/boost/iterator/iterator_concepts.hpp,1
{src/third_party => third_party}/boto-1.8d/boto/s3/user.py,1
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1}/src/java/test/org/apache/zookeeper/test/InvalidSnapshotTest.java,1
frameworks/hadoop-0.20.0/src/benchmarks/gridmix/javasort/text-sort.medium,1
frameworks/hadoop-0.20.0/src/contrib/fuse-dfs/src/fuse_impls_flush.c,1
third_party/zookeeper-3.3.1/docs/api/org/apache/zookeeper/ZooDefs.html,1
third_party/boto-2.0b2/boto/ec2/connection.py,1
third_party/zookeeper-3.3.1/recipes/lock/src/c/c-doc.Doxyfile,1
3rdparty/libprocess/3rdparty/stout/include/stout/os/{ => posix}/open.hpp,1
third_party/libprocess/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/bcc/greater.hpp,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/mpl/aux_/range_c/size.hpp,1
frameworks/hadoop-0.20.2/src/docs/src/documentation/content/xdocs/quickstart.xml,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/hdfs/org/apache/hadoop/hdfs/server/namenode/FSDirectory.java,1
frameworks/hadoop-0.20.0/src/test/org/apache/hadoop/mapred/test.tgz,1
third_party/libprocess/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/no_ctps/apply_fwd.hpp,1
{src => third_party/libprocess}/third_party/boost-1.37.0/boost/preprocessor/seq/to_tuple.hpp,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/bcc_pre590/bitand.hpp,1
{src/third_party/libprocess/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/bcc551 => third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/plain}/advance_forward.hpp,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/test/org/apache/hadoop/hdfs/TestSetrepDecreasing.java,1
src/third_party/zookeeper-3.2.2/src/java/main/org/apache/jute/compiler/generated/rcc.jj,1
{src/third_party/libprocess/third_party => third_party}/boost-1.37.0/boost/mpl/list/aux_/begin_end.hpp,1
{src/third_party => third_party}/zookeeper-3.3.1/src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java,1
frameworks/hadoop-0.20.2/src/contrib/hod/testing/testHod.py,1
src/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/dmc/shift_left.hpp,1
third_party/boost-1.37.0/boost/reference_traits.hpp,1
src/third_party/{zookeeper-3.2.2 => zookeeper-3.3.0}/docs/api/serialized-form.html,1
third_party/libprocess/third_party/boost-1.37.0/boost/type_traits/detail/size_t_trait_undef.hpp,1
third_party/gmock-1.5.0/gtest/test/gtest_help_test.py,1
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1}/src/java/test/org/apache/zookeeper/test/WatchedEventTest.java,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/mpl/aux_/erase_key_impl.hpp,1
third_party/libprocess/third_party/boost-1.37.0/boost/type_traits/remove_reference.hpp,1
third_party/libprocess/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/bcc551/set.hpp,1
src/third_party/boost-1.37.0/boost/mpl/size_t_fwd.hpp,1
third_party/zookeeper-3.3.1/src/docs/src/documentation/content/xdocs/zookeeperJMX.xml,1
{third_party => 3rdparty}/libprocess/src/pid.cpp,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/mpl/vector/aux_/pop_front.hpp,1
src/third_party/{gtest-1.4.0-patched => gtest-1.5.0}/xcode/Config/ReleaseProject.xcconfig,1
src/ec2/deploy.karmic64/root/{nexus-ec2/stop-nexus => mesos-ec2/stop-mesos},1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/mapred/org/apache/hadoop/mapred/JVMId.java,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/type_traits/is_array.hpp,1
src/ec2/deploy.lucid64/root/nexus-ec2/haproxy+apache/haproxy.config.template,1
src/third_party/boost-1.37.0/boost/integer/static_log2.hpp,1
third_party/boost-1.37.0/boost/type_traits/is_polymorphic.hpp,1
third_party/libprocess/third_party/boost-1.37.0/boost/mpl/aux_/has_apply.hpp,1
third_party/boto-2.0b2/boto/sdb/persist/test_persist.py,1
frameworks/hadoop-0.20.0/src/mapred/org/apache/hadoop/mapred/IsolationRunner.java,1
frameworks/hadoop-0.20.2/ivy/hadoop-core.pom,1
frameworks/hadoop-0.20.0/src/mapred/org/apache/hadoop/mapred/lib/CombineFileRecordReader.java,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/type_traits/is_class.hpp,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/hdfs/org/apache/hadoop/hdfs/server/namenode/EditLogOutputStream.java,1
src/third_party/glog-0.3.0/src/logging_unittest.err,1
src/third_party/{zookeeper-3.2.2 => zookeeper-3.3.0}/docs/jdiff/changes/packages_index_all.html,1
{src/third_party/libprocess/third_party/boost-1.37.0/boost/type_traits => third_party/boost-1.37.0/boost}/detail/ice_eq.hpp,1
{src/third_party => third_party}/zookeeper-3.3.1/src/java/test/org/apache/zookeeper/test/FLELostMessageTest.java,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/docs/src/documentation/content/xdocs/SLG_user_guide.xml,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/contrib/hod/bin/hodring,1
src/slave/containerizer/{ => mesos}/launcher.hpp,1
third_party/boost-1.37.0/boost/iterator/transform_iterator.hpp,1
{src/third_party => third_party}/zookeeper-3.3.1/src/c/tests/LibCSymTable.h,1
{src/third_party/libprocess/third_party => third_party}/boost-1.37.0/boost/mpl/aux_/preprocessed/msvc70/greater.hpp,1
{src => third_party/libprocess}/third_party/boost-1.37.0/boost/bind/placeholders.hpp,1
third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/mwcw/deque.hpp,1
third_party/boost-1.37.0/boost/mpl/aux_/full_lambda.hpp,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/detail/lightweight_test.hpp,1
third_party/libprocess/third_party/boost-1.37.0/boost/preprocessor/tuple.hpp,1
src/third_party/zookeeper-3.2.2/src/java/main/org/apache/zookeeper/server/quorum/FollowerSyncRequest.java,1
src/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/msvc60/basic_bind.hpp,1
third_party/libprocess/third_party/boost-1.37.0/boost/mpl/aux_/fold_pred.hpp,1
3rdparty/libprocess/3rdparty/stout/include/stout/os/windows/close.hpp,1
third_party/boost-1.37.0/boost/utility/in_place_factory.hpp,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/mapred/org/apache/hadoop/mapred/JSPUtil.java,1
third_party/gmock-1.5.0/gtest/test/gtest-listener_test.cc,1
third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/bcc_pre590/plus.hpp,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/cstdint.hpp,1
frameworks/hadoop-0.20.0/src/contrib/streaming/src/java/org/apache/hadoop/streaming/PipeMapRed.java,1
third_party/boost-1.37.0/boost/mpl/or.hpp,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/mapred/org/apache/hadoop/mapred/TIPStatus.java,1
{src/third_party => third_party}/zookeeper-3.3.1/src/java/main/org/apache/jute/BinaryInputArchive.java,1
third_party/libprocess/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/msvc70/not_equal_to.hpp,1
frameworks/hadoop-0.20.2/bin/stop-dfs.sh,1
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1}/src/c/tests/LibCMocks.h,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/hdfs/org/apache/hadoop/hdfs/server/protocol/BlocksWithLocations.java,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/mapred/org/apache/hadoop/mapred/MapFileOutputFormat.java,1
{src/third_party/libprocess/third_party => third_party}/boost-1.37.0/boost/mpl/vector/aux_/preprocessed/no_ctps/vector30.hpp,1
frameworks/hadoop-0.20.2/src/benchmarks/gridmix2/rungridmix_2,1
frameworks/hadoop-0.20.0/src/mapred/org/apache/hadoop/mapred/MapRunnable.java,1
{src/third_party => third_party}/gtest-1.5.0/msvc/gtest-md.sln,1
third_party/boost-1.37.0/boost/mpl/list/aux_/preprocessed/plain/list40_c.hpp,1
src/third_party/zookeeper-3.2.2/src/java/systest/org/apache/zookeeper/test/system/InstanceContainer.java,1
frameworks/hadoop-0.20.2/src/mapred/org/apache/hadoop/mapred/pipes/UpwardProtocol.java,1
frameworks/hadoop-0.20.0/src/mapred/org/apache/hadoop/mapred/join/package.html,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/test/org/apache/hadoop/security/authorize/TestConfiguredPolicy.java,1
site/source/blog/2015-08-05-mesoscon-goes-europe.md,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/benchmarks/gridmix/generateData.sh,1
src/third_party/{zookeeper-3.2.2/contrib/zkfuse => zookeeper-3.3.0/contrib/zktreeutil}/Makefile.am,1
src/third_party/{zookeeper-3.2.2 => zookeeper-3.3.0}/docs/skin/images/chapter_open.gif,1
src/third_party/{glog-0.3.0 => glog-0.3.1}/m4/namespaces.m4,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/variant/detail/bool_trait_undef.hpp,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/mpl/set/aux_/set0.hpp,1
{src/third_party => third_party}/zookeeper-3.3.1/src/java/main/org/apache/zookeeper/server/DataTree.java,1
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/fs/TestCopyFiles.java,1
{third_party => 3rdparty}/libprocess/include/process/time.hpp,1
{src/third_party/libprocess/third_party => third_party}/boost-1.37.0/boost/mpl/aux_/config/static_constant.hpp,1
src/authentication/cram_md5/{authenticatee.hpp => authenticatee.cpp},1
frameworks/hadoop-0.20.2/src/docs/cn/src/documentation/skins/pelt/xslt/html/book-to-menu.xsl,1
third_party/glog-0.3.1/packages/deb.sh,1
{src => third_party/libprocess}/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/mwcw/basic_bind.hpp,1
{src => third_party/libprocess}/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/dmc/full_lambda.hpp,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/core/org/apache/hadoop/util/VersionInfo.java,1
third_party/libprocess/{ => third_party/stout}/include/stout/hashmap.hpp,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/core/org/apache/hadoop/io/MapFile.java,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/core/org/apache/hadoop/fs/s3native/NativeS3FileSystem.java,1
{third_party => 3rdparty}/libprocess/3rdparty/libev-4.15.patch,1
src/tests/killtree_test.sh,1
frameworks/hadoop-0.20.0/src/mapred/org/apache/hadoop/mapred/pipes/Application.java,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/mpl/set/aux_/preprocessed/plain/set50_c.hpp,1
frameworks/hadoop-0.20.2/src/contrib/fuse-dfs/configure.ac,1
third_party/libprocess/third_party/boost-1.37.0/boost/mpl/aux_/config/gcc.hpp,1
src/third_party/boost-1.37.0/boost/preprocessor/tuple/to_list.hpp,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/mpl/map/aux_/insert_impl.hpp,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/bcc/deque.hpp,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/mwcw/equal_to.hpp,1
src/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/bcc551/reverse_iter_fold_impl.hpp,1
frameworks/hadoop-0.20.2/src/examples/python/pyAbacus/compile,1
third_party/{gtest-1.5.0 => gmock-1.5.0/gtest}/test/gtest-message_test.cc,1
src/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/plain/bitand.hpp,1
{src/third_party/zookeeper-3.3.1/src/docs/src/documentation/resources => third_party/zookeeper-3.3.1/docs}/images/zkperfRW-3.2.jpg,1
frameworks/hadoop-0.20.0/src/examples/pipes/impl/wordcount-simple.cc,1
third_party/boost-1.37.0/boost/mpl/bitwise.hpp,1
third_party/libprocess/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/bcc/apply_wrap.hpp,1
third_party/boost-1.37.0/boost/preprocessor/repetition/deduce_z.hpp,1
third_party/zookeeper-3.3.1/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/DigestManager.java,1
{src/third_party/libprocess/third_party => third_party}/boost-1.37.0/boost/mpl/aux_/config/eti.hpp,1
src/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/gcc/map.hpp,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/core/org/apache/hadoop/fs/s3/S3Credentials.java,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/mapred/org/apache/hadoop/mapred/ClusterStatus.java,1
third_party/libprocess/third_party/boost-1.37.0/boost/mpl/vector/aux_/preprocessed/typeof_based/vector20.hpp,1
third_party/libprocess/third_party/boost-1.37.0/boost/mpl/multiset/aux_/count_impl.hpp,1
third_party/{boto-1.8d => boto-1.9b}/boto/mturk/notification.py,1
frameworks/hadoop-0.20.0/src/hdfs/org/apache/hadoop/hdfs/protocol/ClientDatanodeProtocol.java,1
third_party/boost-1.37.0/boost/type_traits/reference_traits.hpp,1
{src/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/no_ctps => third_party/libprocess/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/gcc}/arg.hpp,1
{src/third_party => third_party}/boto-1.8d/boto/exception.py,1
3rdparty/libprocess/3rdparty/stout/include/stout/os/{ => posix}/read.hpp,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/config/auto_link.hpp,1
third_party/zookeeper-3.3.1/contrib/ZooInspector/src/java/org/apache/zookeeper/inspector/gui/ZooInspectorNodeViewersDialog.java,1
third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/mwcw/iter_fold_impl.hpp,1
{src/third_party/libprocess/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/bcc => third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/bcc_pre590}/apply.hpp,1
src/third_party/zookeeper-3.2.2/src/java/main/org/apache/zookeeper/server/quorum/FollowerZooKeeperServer.java,1
{src/third_party/libprocess/third_party => third_party}/boost-1.37.0/boost/mpl/aux_/preprocessed/msvc70/shift_left.hpp,1
third_party/libprocess/third_party/boost-1.37.0/boost/mpl/aux_/reverse_iter_fold_impl.hpp,1
frameworks/hadoop-0.20.0/src/c++/pipes/config.guess,1
third_party/boost-1.37.0/boost/preprocessor/logical/xor.hpp,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/core/org/apache/hadoop/record/compiler/JLong.java,1
third_party/boto-2.0b2/boto/ec2/instanceinfo.py,1
frameworks/hadoop-0.20.2/src/core/org/apache/hadoop/io/compress/BlockCompressorStream.java,1
src/third_party/gtest-1.4.0-patched/build-aux/ltmain.sh,1
src/{messages/docker_provisioner.hpp => slave/containerizer/provisioner/docker/store.cpp},1
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1}/docs/api/org/apache/zookeeper/server/upgrade/package-use.html,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/core/org/apache/hadoop/io/Text.java,1
third_party/{boto-1.9b => boto-2.0b2}/boto/__init__.py,1
frameworks/hadoop-0.20.0/CHANGES.txt,1
{src/third_party/boost-1.37.0/boost => third_party/libprocess/third_party/boost-1.37.0/boost/type_traits}/is_stateless.hpp,1
{src/third_party/libprocess/third_party => third_party}/boost-1.37.0/boost/mpl/lambda_fwd.hpp,1
src/third_party/{gtest-1.4.0-patched => gtest-1.5.0}/test/gtest-tuple_test.cc,1
{src/third_party => third_party}/zookeeper-3.3.1/docs/bookkeeperStarted.pdf,1
{src/third_party => third_party}/zookeeper-3.3.1/src/java/main/org/apache/zookeeper/server/upgrade/DataNodeV1.java,1
{src/third_party/libprocess/third_party => third_party}/boost-1.37.0/boost/mpl/aux_/preprocessed/bcc_pre590/quote.hpp,1
third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/no_ctps/unpack_args.hpp,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/mpl/insert.hpp,1
frameworks/hadoop-0.20.2/src/hdfs/org/apache/hadoop/hdfs/protocol/Block.java,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/mpl/size.hpp,1
