entity,added,deleted,commits
config.sub,1658,1658,2
third_party/protobuf-2.4.1/python/google/protobuf/pyext/python-proto2.cc,1658,1658,2
3rdparty/libprocess/src/tests/process_tests.cpp,1637,1239,62
src/slave.cpp,1630,1069,61
src/third_party/zookeeper-3.2.2/docs/zookeeperAdmin.pdf,1627,1627,2
third_party/libprocess/third_party/gmock-1.5.0/build-aux/config.sub,1626,1626,2
third_party/protobuf-2.3.0/gtest/build-aux/config.sub,1626,1626,2
third_party/libprocess/third_party/gmock-1.5.0/gtest/build-aux/config.sub,1626,1626,2
third_party/protobuf-2.3.0/config.sub,1626,1626,2
src/third_party/gtest-1.4.0-patched/build-aux/config.sub,1626,0,1
src/third_party/glog-0.3.0/config.sub,1626,0,1
third_party/libprocess/third_party/ry-http-parser-1c3624a/http_parser.c,1612,1612,2
frameworks/hadoop-0.20.0/src/hdfs/org/apache/hadoop/hdfs/server/datanode/DataNode.java,1602,0,1
frameworks/hadoop-0.20.0/src/hdfs/org/apache/hadoop/hdfs/server/namenode/FSImage.java,1599,0,1
src/third_party/zookeeper-3.2.2/src/c/Makefile.in,1598,0,1
frameworks/hadoop-0.20.0/src/core/org/apache/hadoop/fs/FileSystem.java,1594,0,1
frameworks/hadoop-0.20.0/src/mapred/org/apache/hadoop/mapred/JobConf.java,1593,0,1
src/log/log.cpp,1592,722,28
src/third_party/zookeeper-3.3.1/src/contrib/zkpython/src/c/zookeeper.c,1591,0,1
src/third_party/zookeeper-3.3.1/contrib/zkpython/src/c/zookeeper.c,1591,0,1
src/slave/containerizer/fetcher.cpp,1582,379,26
3rdparty/libprocess/include/process/future.hpp,1581,1185,60
third_party/sqlite-3.6.23.1/config.sub,1579,1579,2
frameworks/hadoop-0.20.0/src/hdfs/org/apache/hadoop/hdfs/server/balancer/Balancer.java,1579,0,1
src/third_party/zookeeper-3.2.2/src/docs/src/documentation/content/xdocs/zookeeperProgrammers.xml,1573,0,1
src/tests/mesos.cpp,1573,713,103
src/tests/master_test.cpp,1571,2367,20
frameworks/hadoop-0.20.0/src/native/config/config.sub,1566,0,1
frameworks/hadoop-0.20.0/src/c++/libhdfs/config.sub,1555,0,1
frameworks/hadoop-0.20.0/src/examples/pipes/config.sub,1552,0,1
frameworks/hadoop-0.20.0/src/c++/utils/config.sub,1552,0,1
frameworks/hadoop-0.20.0/src/c++/pipes/config.sub,1552,0,1
Doxyfile,1545,23,10
third_party/leveldb/db/db_test.cc,1540,1540,2
third_party/protobuf-2.4.1/config.guess,1533,1533,2
third_party/gmock-1.6.0/build-aux/config.guess,1533,1533,2
third_party/protobuf-2.4.1/gtest/build-aux/config.guess,1533,1533,2
third_party/gmock-1.6.0/gtest/build-aux/config.guess,1533,1533,2
third_party/libprocess/third_party/gmock-1.6.0/build-aux/config.guess,1533,1533,2
third_party/libprocess/third_party/gmock-1.6.0/gtest/build-aux/config.guess,1533,1533,2
src/tests/routing_tests.cpp,1530,114,31
src/third_party/libprocess/third_party/boost-1.37.0/boost/mpl/vector/aux_/preprocessed/no_ctps/vector10.hpp,1528,0,1
src/third_party/boost-1.37.0/boost/mpl/vector/aux_/preprocessed/no_ctps/vector10.hpp,1528,0,1
config.guess,1526,1526,2
frameworks/hadoop-0.20.0/src/contrib/capacity-scheduler/src/java/org/apache/hadoop/mapred/CapacityTaskScheduler.java,1526,1526,2
src/third_party/libprocess/third_party/libev-3.8/config.guess,1526,0,1
src/third_party/zookeeper-3.2.2/src/c/config.guess,1526,0,1
third_party/boto-1.9b/boto/ec2/connection.py,1520,0,1
src/exec/exec.cpp,1517,1103,80
third_party/libprocess/third_party/gmock-1.5.0/gtest/build-aux/config.guess,1516,1516,2
src/third_party/glog-0.3.0/config.guess,1516,0,1
third_party/protobuf-2.3.0/config.guess,1516,1516,2
third_party/protobuf-2.3.0/gtest/build-aux/config.guess,1516,1516,2
src/third_party/gtest-1.4.0-patched/build-aux/config.guess,1516,0,1
third_party/libprocess/third_party/gmock-1.5.0/build-aux/config.guess,1516,1516,2
third_party/{gtest-1.5.0/fused-src/gtest/gtest-all.cc => gmock-1.5.0/fused-src/gmock-gtest-all.cc},1509,0,1
src/third_party/glog-0.3.0/src/windows/glog/logging.h,1503,0,1
third_party/protobuf-2.4.1/src/google/protobuf/test_util_lite.cc,1502,1502,2
third_party/protobuf-2.3.0/src/google/protobuf/test_util_lite.cc,1502,1502,2
src/third_party/glog-0.3.0/src/glog/logging.h.in,1499,0,1
third_party/libprocess/third_party/gmock-1.5.0/gtest/include/gtest/internal/gtest-port.h,1497,1497,2
src/slave/containerizer/external_containerizer.cpp,1496,284,33
src/third_party/zookeeper-3.2.2/docs/zookeeperAdmin.html,1493,0,1
frameworks/hadoop-0.20.0/src/contrib/thriftfs/gen-st/hadoopfs.st,1486,0,1
frameworks/hadoop-0.20.0/src/native/config/config.guess,1477,0,1
third_party/protobuf-2.4.1/java/src/main/java/com/google/protobuf/TextFormat.java,1476,1476,2
third_party/protobuf-2.4.1/src/google/protobuf/compiler/parser.cc,1473,1473,2
src/slave/containerizer/mesos_containerizer.cpp,1471,297,31
frameworks/hadoop-0.20.0/src/mapred/org/apache/hadoop/mapred/MapTask.java,1466,0,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/mpl/vector/aux_/preprocessed/plain/vector30.hpp,1464,0,1
third_party/protobuf-2.4.1/src/google/protobuf/extension_set.cc,1464,1464,2
src/third_party/boost-1.37.0/boost/mpl/vector/aux_/preprocessed/plain/vector30.hpp,1464,0,1
third_party/sqlite-3.6.23.1/config.guess,1463,1463,2
third_party/protobuf-2.3.0/src/google/protobuf/extension_set.cc,1452,1452,2
third_party/protobuf-2.4.1/src/google/protobuf/compiler/command_line_interface_unittest.cc,1452,1452,2
3rdparty/libprocess/3rdparty/stout/include/stout/protobuf.hpp,1452,662,35
src/third_party/glog-0.3.0/Makefile.in,1450,0,1
frameworks/hadoop-0.20.0/src/examples/pipes/config.guess,1449,0,1
frameworks/hadoop-0.20.0/src/c++/utils/config.guess,1449,0,1
frameworks/hadoop-0.20.0/src/c++/pipes/config.guess,1449,0,1
frameworks/hadoop-0.20.0/src/c++/libhdfs/config.guess,1447,0,1
src/master/slaves_manager.cpp,1441,1441,20
src/tests/status_update_manager_tests.cpp,1439,475,41
src/webui/master/static/js/controllers.js,1434,1363,46
frameworks/hadoop-0.20.0/src/hdfs/org/apache/hadoop/hdfs/server/datanode/FSDataset.java,1433,0,1
src/tests/master_validation_tests.cpp,1424,238,22
third_party/libprocess/third_party/gmock-1.6.0/gtest/include/gtest/gtest-param-test.h,1421,1421,2
third_party/gmock-1.6.0/gtest/include/gtest/gtest-param-test.h,1421,1421,2
third_party/libprocess/src/tests.cpp,1412,238,25
third_party/protobuf-2.3.0/python/mox.py,1401,1401,2
third_party/protobuf-2.3.0/src/google/protobuf/compiler/command_line_interface_unittest.cc,1401,1401,2
third_party/protobuf-2.4.1/python/mox.py,1401,1401,2
src/slave/state.cpp,1395,622,56
src/tests/registrar_tests.cpp,1394,295,32
src/tests/oversubscription_tests.cpp,1392,182,32
third_party/libprocess/third_party/gmock-1.5.0/gtest/include/gtest/gtest-param-test.h,1392,1392,2
third_party/protobuf-2.4.1/gtest/include/gtest/gtest-param-test.h,1386,1386,2
src/third_party/gtest-1.4.0-patched/include/gtest/gtest-param-test.h,1386,0,1
third_party/protobuf-2.3.0/gtest/include/gtest/gtest-param-test.h,1386,1386,2
src/launcher/executor.cpp,1382,482,64
third_party/leveldb/db/db_impl.cc,1381,1381,2
src/webui/master/static/js/{ui-bootstrap-tpls-0.4.0.js => ui-bootstrap-tpls-0.7.0.js},1378,960,1
hadoop/mesos/src/java/org/apache/hadoop/mapred/MesosScheduler.java,1377,529,18
third_party/leveldb/db/version_set.cc,1372,1372,2
3rdparty/libprocess/3rdparty/stout/tests/os_tests.cpp,1367,605,58
third_party/protobuf-2.3.0/src/google/protobuf/descriptor.h,1367,1367,2
third_party/protobuf-2.4.1/src/google/protobuf/descriptor.h,1367,1367,2
third_party/libprocess/third_party/glog-0.3.1/src/symbolize.cc,1362,1362,4
src/third_party/zookeeper-3.2.2/docs/api/org/apache/zookeeper/ZooKeeper.html,1361,0,1
third_party/protobuf-2.4.1/src/google/protobuf/compiler/command_line_interface.cc,1357,1357,2
src/tests/master_authorization_tests.cpp,1350,341,35
src/tests/environment.cpp,1347,541,73
src/jvm/jvm.cpp,1344,467,17
src/third_party/libprocess/third_party/boost-1.37.0/boost/preprocessor/iteration/detail/iter/forward1.hpp,1342,0,1
src/third_party/boost-1.37.0/boost/preprocessor/iteration/detail/iter/forward1.hpp,1342,0,1
third_party/libprocess/include/process/future.hpp,1341,455,25
third_party/protobuf-2.3.0/java/src/main/java/com/google/protobuf/TextFormat.java,1339,1339,2
third_party/protobuf-2.3.0/src/google/protobuf/compiler/command_line_interface.cc,1339,1339,2
src/third_party/libprocess/third_party/boost-1.37.0/boost/preprocessor/iteration/detail/iter/forward3.hpp,1338,0,1
src/third_party/boost-1.37.0/boost/preprocessor/iteration/detail/iter/forward5.hpp,1338,0,1
src/third_party/boost-1.37.0/boost/preprocessor/iteration/detail/iter/forward2.hpp,1338,0,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/preprocessor/iteration/detail/iter/forward4.hpp,1338,0,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/preprocessor/iteration/detail/iter/forward2.hpp,1338,0,1
src/third_party/boost-1.37.0/boost/preprocessor/iteration/detail/iter/forward3.hpp,1338,0,1
src/third_party/boost-1.37.0/boost/preprocessor/iteration/detail/iter/forward4.hpp,1338,0,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/preprocessor/iteration/detail/iter/forward5.hpp,1338,0,1
frameworks/hadoop-0.20.0/src/tools/org/apache/hadoop/tools/DistCp.java,1334,0,1
src/tests/health_check_tests.cpp,1333,202,31
third_party/libprocess/third_party/gmock-1.6.0/gtest/Makefile.in,1329,1329,2
third_party/gmock-1.6.0/gtest/Makefile.in,1329,1329,2
third_party/protobuf-2.3.0/java/src/main/java/com/google/protobuf/GeneratedMessage.java,1323,1323,2
third_party/libprocess/third_party/gmock-1.6.0/Makefile.in,1321,1321,2
third_party/gmock-1.6.0/Makefile.in,1321,1321,2
src/tests/port_mapping_tests.cpp,1320,596,41
src/third_party/zookeeper-3.2.2/src/java/main/org/apache/zookeeper/ZooKeeper.java,1311,0,1
src/zookeeper/zookeeper.cpp,1309,599,29
docs/monitoring.md,1307,4,5
src/slave/containerizer/mesos/provisioner/docker/registry_puller.cpp,1307,934,19
third_party/gmock-1.6.0/gtest/test/gtest-printers_test.cc,1307,1307,2
third_party/libprocess/third_party/gmock-1.6.0/gtest/test/gtest-printers_test.cc,1307,1307,2
third_party/gmock-1.6.0/test/gmock-actions_test.cc,1305,1305,2
third_party/libprocess/third_party/gmock-1.6.0/test/gmock-actions_test.cc,1305,1305,2
src/tests/containerizer/docker_containerizer_tests.cpp,1301,642,22
frameworks/hadoop-0.20.0/src/core/org/apache/hadoop/conf/Configuration.java,1300,0,1
src/third_party/gtest-1.4.0-patched/src/gtest-internal-inl.h,1298,0,1
third_party/libprocess/include/stout/os.hpp,1298,336,27
src/third_party/libprocess/third_party/boost-1.37.0/boost/preprocessor/iteration/detail/iter/reverse1.hpp,1296,0,1
src/third_party/boost-1.37.0/boost/preprocessor/iteration/detail/iter/reverse2.hpp,1296,0,1
src/third_party/boost-1.37.0/boost/preprocessor/iteration/detail/iter/reverse4.hpp,1296,0,1
third_party/gmock-1.6.0/gtest/test/gtest-death-test_test.cc,1296,1296,2
src/third_party/libprocess/third_party/boost-1.37.0/boost/preprocessor/iteration/detail/iter/reverse4.hpp,1296,0,1
src/third_party/boost-1.37.0/boost/preprocessor/iteration/detail/iter/reverse3.hpp,1296,0,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/preprocessor/iteration/detail/iter/reverse2.hpp,1296,0,1
src/third_party/boost-1.37.0/boost/preprocessor/iteration/detail/iter/reverse1.hpp,1296,0,1
src/third_party/boost-1.37.0/boost/preprocessor/iteration/detail/iter/reverse5.hpp,1296,0,1
third_party/libprocess/third_party/gmock-1.6.0/gtest/test/gtest-death-test_test.cc,1296,1296,2
src/third_party/libprocess/third_party/boost-1.37.0/boost/preprocessor/iteration/detail/iter/reverse3.hpp,1296,0,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/preprocessor/iteration/detail/iter/reverse5.hpp,1296,0,1
third_party/protobuf-2.4.1/src/google/protobuf/repeated_field.h,1295,1295,2
frameworks/hadoop-0.20.0/src/test/org/apache/hadoop/hdfs/TestDFSShell.java,1287,0,1
third_party/protobuf-2.4.1/src/google/protobuf/compiler/java/java_message.cc,1287,1287,2
third_party/protobuf-2.4.1/src/google/protobuf/text_format.cc,1285,1285,2
frameworks/hadoop-0.20.0/src/hdfs/org/apache/hadoop/hdfs/server/namenode/FSEditLog.java,1285,0,1
src/log/coordinator.cpp,1284,795,34
third_party/protobuf-2.4.1/src/google/protobuf/compiler/cpp/cpp_unittest.cc,1281,1281,2
src/third_party/zookeeper-3.2.2/src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/LedgerManagementProcessor.java,1272,1272,2
src/third_party/zookeeper-3.2.2/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/LedgerManagementProcessor.java,1272,1272,2
src/detector/detector.cpp,1271,1732,40
frameworks/hadoop-0.20.0/src/contrib/hod/hodlib/Common/types.py,1266,0,1
src/tests/http_api_tests.cpp,1263,534,17
src/third_party/zookeeper-3.3.0/docs/releasenotes.html,1263,1263,2
frameworks/hadoop-0.20.0/src/hdfs/org/apache/hadoop/hdfs/server/namenode/FSDirectory.java,1262,0,1
src/third_party/zookeeper-3.2.2/src/contrib/zkperl/ZooKeeper.pm,1258,0,1
src/third_party/zookeeper-3.2.2/contrib/zkperl/ZooKeeper.pm,1258,0,1
frameworks/hadoop-0.20.0/src/docs/cn/src/documentation/skins/common/scripts/prototype.js,1257,0,1
src/third_party/zookeeper-3.2.2/docs/skin/prototype.js,1257,0,1
third_party/protobuf-2.3.0/src/google/protobuf/compiler/parser_unittest.cc,1256,1256,2
3rdparty/libprocess/include/process/http.hpp,1255,784,77
src/third_party/zookeeper-3.2.2/src/c/c-doc.Doxyfile,1252,0,1
src/third_party/zookeeper-3.2.2/src/recipes/lock/src/c/c-doc.Doxyfile,1252,0,1
src/third_party/zookeeper-3.2.2/recipes/lock/src/c/c-doc.Doxyfile,1252,0,1
frameworks/hadoop-0.20.0/src/core/org/apache/hadoop/ipc/Server.java,1250,0,1
src/third_party/zookeeper-3.2.2/src/c/include/zookeeper.h,1249,0,1
third_party/protobuf-2.3.0/gtest/test/gtest-death-test_test.cc,1248,1248,2
third_party/protobuf-2.3.0/src/google/protobuf/repeated_field.h,1248,1248,2
3rdparty/libprocess/README.md,1248,513,15
third_party/protobuf-2.4.1/gtest/test/gtest-death-test_test.cc,1248,1248,2
src/third_party/gtest-1.4.0-patched/test/gtest-death-test_test.cc,1248,0,1
third_party/protobuf-2.4.1/gtest/src/gtest-internal-inl.h,1247,1247,2
third_party/protobuf-2.3.0/gtest/src/gtest-internal-inl.h,1247,1247,2
frameworks/hadoop-0.20.2/src/contrib/capacity-scheduler/src/java/org/apache/hadoop/mapred/CapacityTaskScheduler.java,1245,1245,2
third_party/protobuf-2.3.0/src/google/protobuf/text_format.cc,1241,1241,2
third_party/libprocess/third_party/gmock-1.5.0/gtest/Makefile.in,1237,1237,2
src/third_party/gtest-1.5.0/Makefile.in,1237,0,1
third_party/gmock-1.6.0/gtest/src/gtest-death-test.cc,1234,1234,2
third_party/libprocess/third_party/gmock-1.6.0/gtest/src/gtest-death-test.cc,1234,1234,2
frameworks/hadoop-0.20.0/src/contrib/fairscheduler/src/test/org/apache/hadoop/mapred/TestFairScheduler.java,1234,0,1
src/third_party/glog-0.3.0/src/demangle.cc,1231,0,1
third_party/protobuf-2.3.0/src/google/protobuf/generated_message_reflection.cc,1231,1231,2
third_party/protobuf-2.3.0/src/google/protobuf/compiler/cpp/cpp_unittest.cc,1230,1230,2
third_party/libprocess/third_party/gmock-1.5.0/gtest/test/gtest-death-test_test.cc,1230,1230,2
src/tests/master_contender_detector_tests.cpp,1229,331,32
third_party/protobuf-2.4.1/src/google/protobuf/generated_message_reflection.cc,1228,1228,2
frameworks/hadoop-0.20.0/src/c++/libhdfs/docs/Doxyfile,1228,0,1
src/third_party/zookeeper-3.2.2/src/contrib/zkfuse/src/doxygen.cfg,1226,0,1
src/third_party/zookeeper-3.2.2/contrib/zkfuse/src/doxygen.cfg,1226,0,1
third_party/gmock-1.6.0/gtest/include/gtest/internal/gtest-internal.h,1226,1226,2
third_party/libprocess/third_party/gmock-1.6.0/gtest/include/gtest/internal/gtest-internal.h,1226,1226,2
3rdparty/libprocess/src/tests/subprocess_tests.cpp,1223,315,24
src/third_party/zookeeper-3.2.2/contrib/zkpython/src/c/zookeeper.c,1222,0,1
src/third_party/zookeeper-3.2.2/src/contrib/zkpython/src/c/zookeeper.c,1222,0,1
src/webui/master/static/underscore-1.4.3.js,1221,0,1
third_party/libprocess/third_party/gmock-1.5.0/Makefile.in,1221,1221,2
third_party/gmock-1.5.0/Makefile.in,1221,1221,2
third_party/libprocess/third_party/gmock-1.5.0/test/gmock-generated-actions_test.cc,1212,1212,2
third_party/gmock-1.5.0/test/gmock-generated-actions_test.cc,1212,1212,2
third_party/gmock-1.6.0/test/gmock-generated-actions_test.cc,1212,1212,2
third_party/libprocess/third_party/gmock-1.6.0/test/gmock-generated-actions_test.cc,1212,1212,2
third_party/protobuf-2.4.1/src/google/protobuf/stubs/common.h,1211,1211,2
src/master/registrar.cpp,1209,669,36
third_party/libprocess/third_party/glog-0.3.1/src/googletest.h,1208,1208,4
third_party/gmock-1.6.0/gtest/test/gtest-port_test.cc,1206,1206,2
third_party/libprocess/third_party/gmock-1.6.0/gtest/test/gtest-port_test.cc,1206,1206,2
src/third_party/glog-0.3.0/src/logging_unittest.cc,1203,0,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/lexical_cast.hpp,1201,0,1
src/third_party/boost-1.37.0/boost/lexical_cast.hpp,1201,0,1
frameworks/hadoop-0.20.0/src/mapred/org/apache/hadoop/mapred/Task.java,1196,0,1
src/tests/gc_tests.cpp,1191,696,61
src/third_party/gtest-1.4.0-patched/include/gtest/internal/gtest-port.h,1187,0,1
frameworks/hadoop-0.20.0/src/test/org/apache/hadoop/hdfs/server/namenode/NNThroughputBenchmark.java,1183,0,1
third_party/libprocess/third_party/glog-0.3.1/depcomp,1178,1178,4
third_party/gmock-1.6.0/gtest/aclocal.m4,1178,1178,2
third_party/libprocess/third_party/gmock-1.6.0/gtest/aclocal.m4,1178,1178,2
src/third_party/gtest-1.4.0-patched/src/gtest-death-test.cc,1174,0,1
3rdparty/libprocess/src/libevent_ssl_socket.cpp,1174,83,16
third_party/protobuf-2.4.1/gtest/src/gtest-death-test.cc,1174,1174,2
third_party/protobuf-2.3.0/gtest/src/gtest-death-test.cc,1174,1174,2
third_party/libprocess/third_party/gmock-1.5.0/gtest/src/gtest-death-test.cc,1172,1172,2
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/contrib/capacity-scheduler/src/test/org/apache/hadoop/mapred/TestCapacityScheduler.java,1171,784,1
frameworks/hadoop-0.20.0/src/mapred/org/apache/hadoop/mapred/TaskInProgress.java,1170,0,1
src/tests/state_tests.cpp,1168,402,35
third_party/protobuf-2.3.0/src/google/protobuf/stubs/strutil.cc,1166,1166,2
third_party/protobuf-2.4.1/src/google/protobuf/stubs/strutil.cc,1166,1166,2
src/tests/containerizer_tests.cpp,1160,429,32
src/third_party/zookeeper-3.2.2/src/docs/src/documentation/content/xdocs/zookeeperAdmin.xml,1159,0,1
src/common/utils.hpp,1159,1159,25
LICENSE,1158,618,15
third_party/protobuf-2.3.0/src/google/protobuf/stubs/common.h,1155,1155,2
src/third_party/zookeeper-3.2.2/docs/api/index-all.html,1154,0,1
src/tests/reconciliation_tests.cpp,1153,256,25
src/slave/status_update_manager.cpp,1153,274,35
third_party/gmock-1.5.0/test/gmock-generated-matchers_test.cc,1152,1152,2
third_party/libprocess/third_party/gmock-1.5.0/test/gmock-generated-matchers_test.cc,1152,1152,2
third_party/protobuf-2.3.0/python/google/protobuf/reflection.py,1148,1148,2
src/third_party/boost-1.37.0/boost/mpl/vector/aux_/preprocessed/plain/vector20.hpp,1144,0,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/mpl/vector/aux_/preprocessed/plain/vector20.hpp,1144,0,1
third_party/protobuf-2.4.1/src/google/protobuf/text_format_unittest.cc,1141,1141,2
src/third_party/zookeeper-3.2.2/src/java/main/org/apache/zookeeper/ClientCnxn.java,1141,0,1
src/webui/master/static/controllers.js,1136,344,27
third_party/libprocess/third_party/gmock-1.5.0/gtest/test/gtest_output_test_.cc,1135,1135,2
third_party/protobuf-2.4.1/src/google/protobuf/io/coded_stream_unittest.cc,1131,1131,2
3rdparty/libprocess/configure.ac,1131,370,50
third_party/protobuf-2.3.0/src/google/protobuf/compiler/parser.cc,1130,1130,2
third_party/gmock-1.6.0/test/gmock-generated-matchers_test.cc,1127,1127,2
third_party/libprocess/third_party/gmock-1.6.0/test/gmock-generated-matchers_test.cc,1127,1127,2
src/slave/containerizer/isolators/filesystem/linux.cpp,1121,228,17
src/slave/http.cpp,1120,565,86
src/launcher/launcher.cpp,1120,1364,51
frameworks/hadoop-0.20.2/hadoop-mesos.patch,1120,2931,7
third_party/gmock-1.5.0/test/gmock-printers_test.cc,1118,1118,2
third_party/libprocess/third_party/gmock-1.5.0/test/gmock-printers_test.cc,1118,1118,2
src/third_party/zookeeper-3.2.2/src/java/main/org/apache/zookeeper/server/DataTree.java,1112,0,1
src/third_party/libprocess/examples/files/eecsPage.css,1112,0,1
third_party/libprocess/third_party/glog-0.3.1/doc/glog.html,1108,1108,4
src/master/allocator/mesos/hierarchical.hpp,1106,1562,61
third_party/protobuf-2.3.0/src/google/protobuf/io/coded_stream_unittest.cc,1103,1103,2
third_party/protobuf-2.4.1/src/google/protobuf/io/coded_stream.h,1102,1102,2
third_party/protobuf-2.4.1/python/google/protobuf/internal/python_message.py,1098,1098,2
