entity,fractal-value,total-revs
src/deploy/mesos-start-masters.sh.in,0.75,4
docs/framework-rate-limiting.md,0.75,4
3rdparty/libprocess/3rdparty/stout/tests/uuid_tests.cpp,0.75,4
3rdparty/libprocess/src/net.hpp,0.75,4
src/linux/routing/filter/handle.hpp,0.75,4
src/jvm/java/lang.hpp,0.75,4
3rdparty/libprocess/3rdparty/stout/include/stout/multimap.hpp,0.75,4
src/zookeeper/group.cpp,0.74,53
src/common/type_utils.hpp,0.74,44
src/examples/python/test_framework.py,0.74,34
src/master/allocator.hpp,0.74,31
src/webui/master/static/frameworks.html,0.74,26
src/hook/manager.cpp,0.74,24
src/tests/balloon_framework_test.sh,0.74,15
3rdparty/libprocess/3rdparty/stout/include/stout/os/osx.hpp,0.74,14
include/mesos/authorizer/authorizer.hpp,0.74,14
src/tests/role_tests.cpp,0.74,11
Doxyfile,0.74,10
src/sasl/authenticator.hpp,0.74,9
src/master/sorter.hpp,0.74,9
3rdparty/libprocess/src/libevent_ssl_socket.hpp,0.74,9
src/linux/routing/queueing/ingress.cpp,0.74,9
include/mesos/executor/executor.proto,0.74,9
src/webui/master/static/js/controllers.js,0.73,46
src/hdfs/hdfs.hpp,0.73,21
src/tests/containerizer/provisioner_appc_tests.cpp,0.73,20
src/tests/http_api_tests.cpp,0.73,17
src/jvm/jvm.hpp,0.73,11
3rdparty/libprocess/3rdparty/stout/include/stout/proc.hpp,0.73,11
site/source/downloads.html.md,0.73,7
docs/high-availability.md,0.73,7
3rdparty/libprocess/3rdparty/stout/include/stout/os/pstree.hpp,0.73,7
3rdparty/libprocess/include/process/delay.hpp,0.73,7
support/tag.sh,0.73,7
src/log/leveldb.hpp,0.73,7
3rdparty/libprocess/src/event_loop.hpp,0.73,7
3rdparty/libprocess/include/process/once.hpp,0.73,7
3rdparty/libprocess/src/tests/limiter_tests.cpp,0.73,7
src/webui/master/static/home.html,0.72,41
src/module/manager.cpp,0.72,32
src/tests/routing_tests.cpp,0.72,31
src/slave/containerizer/isolators/posix.hpp,0.72,21
src/slave/containerizer/launcher.cpp,0.72,16
3rdparty/libprocess/include/process/clock.hpp,0.72,15
src/examples/python/test-executor.in,0.72,15
src/examples/python/test-framework.in,0.72,15
src/log/catchup.cpp,0.72,13
src/examples/event_call_framework.cpp,0.72,12
3rdparty/libprocess/include/process/statistics.hpp,0.72,10
src/linux/routing/queueing/internal.hpp,0.72,9
3rdparty/libprocess/include/process/io.hpp,0.72,9
3rdparty/libprocess/include/process/metrics/metrics.hpp,0.72,9
src/log/catchup.hpp,0.72,8
src/authentication/cram_md5/authenticator.cpp,0.72,6
src/authentication/cram_md5/auxprop.hpp,0.72,6
src/tests/containerizer/memory_test_helper.cpp,0.72,6
src/tests/process_spawn.cpp,0.72,6
docs/mesos-frameworks.md,0.72,6
src/sasl/authenticatee.hpp,0.72,6
3rdparty/libprocess/include/process/logging.hpp,0.72,6
3rdparty/libprocess/src/libevent_poll.cpp,0.72,6
src/java/jni/org_apache_mesos_state_LogState.cpp,0.72,6
ec2/mesos-ec2,0.72,6
src/linux/routing/diagnosis/diagnosis.hpp,0.72,6
mpi/mpiexec-mesos.in,0.72,6
src/linux/routing/diagnosis/diagnosis.cpp,0.72,6
src/tests/containerizer/rootfs.hpp,0.72,6
docs/endpoints/master/machine/up.md,0.72,5
docs/endpoints/master/tasks.json.md,0.72,5
docs/endpoints/master/frameworks.md,0.72,5
3rdparty/libprocess/3rdparty/stout/include/stout/fs.hpp,0.72,5
src/log/recover.hpp,0.72,5
docs/monitoring.md,0.72,5
include/mesos/quota/quota.proto,0.72,5
docs/endpoints/master/observe.md,0.72,5
3rdparty/libprocess/3rdparty/stout/include/stout/gtest.hpp,0.72,5
3rdparty/libprocess/include/process/node.hpp,0.72,5
3rdparty/libprocess/3rdparty/stout/include/stout/stopwatch.hpp,0.72,5
docs/containerizer.md,0.72,5
3rdparty/libprocess/3rdparty/stout/include/stout/os/exists.hpp,0.72,5
3rdparty/libprocess/3rdparty/stout/tests/duration_tests.cpp,0.72,5
docs/endpoints/master/state-summary.md,0.72,5
docs/endpoints/master/maintenance/status.md,0.72,5
docs/endpoints/master/tasks.md,0.72,5
src/java/jni/org_apache_mesos_state_LevelDBState.cpp,0.72,5
src/master/repairer.cpp,0.72,5
src/internal/devolve.hpp,0.72,5
src/java/jni/construct.hpp,0.72,5
docs/endpoints/master/flags.md,0.72,5
src/tests/zookeeper_url_tests.cpp,0.72,5
3rdparty/libprocess/include/process/reap.hpp,0.72,5
3rdparty/libprocess/src/poll_socket.hpp,0.72,5
src/log/tool/benchmark.hpp,0.72,5
src/slave/isolator.hpp,0.72,5
3rdparty/libprocess/include/process/run.hpp,0.72,5
3rdparty/libprocess/3rdparty/stout/tests/mac_tests.cpp,0.72,5
src/tests/python_framework_test.sh,0.72,5
3rdparty/libprocess/3rdparty/stout/tests/version_tests.cpp,0.72,5
src/tests/java_framework_test.sh,0.72,5
docs/endpoints/master/health.md,0.72,5
docs/endpoints/master/slaves.md,0.72,5
src/log/tool/initialize.hpp,0.72,5
docs/endpoints/master/teardown.md,0.72,5
NOTICE,0.72,5
docs/endpoints/master/api/v1/scheduler.md,0.72,5
src/slave/qos_controller.cpp,0.72,5
src/tests/containerizer/external_containerizer_test.cpp,0.72,5
docs/endpoints/master/redirect.md,0.72,5
support/vote.sh,0.72,5
docs/endpoints/master/machine/down.md,0.72,5
3rdparty/libprocess/3rdparty/stout/include/stout/error.hpp,0.72,5
docs/containerizer-internals.md,0.72,5
3rdparty/libprocess/3rdparty/stout/include/stout/base64.hpp,0.72,5
3rdparty/libprocess/src/tests/system_tests.cpp,0.72,5
3rdparty/libprocess/3rdparty/stout/include/stout/flags/flag.hpp,0.72,5
3rdparty/libprocess/3rdparty/stout/include/stout/some.hpp,0.72,5
docs/endpoints/master/quota.md,0.72,5
src/tests/docker_containerizer_tests.cpp,0.71,68
src/slave/containerizer/mesos_containerizer.cpp,0.71,31
src/slave/containerizer/isolators/cgroups/cpushare.hpp,0.71,22
src/zookeeper/zookeeper.hpp,0.71,19
docs/reservation.md,0.71,18
3rdparty/libprocess/src/tests/decoder_tests.cpp,0.71,13
3rdparty/libprocess/include/process/shared.hpp,0.71,12
src/cli/mesos-ps,0.71,12
src/linux/routing/filter/icmp.cpp,0.71,11
src/master/quota_handler.cpp,0.7000000000000001,29
3rdparty/libprocess/src/tests/metrics_tests.cpp,0.7000000000000001,25
hadoop/TUTORIAL.sh,0.7000000000000001,16
src/common/date_utils.cpp,0.7000000000000001,16
src/tests/ns_tests.cpp,0.7000000000000001,10
src/master/allocator/mesos/hierarchical.cpp,0.6900000000000001,48
src/examples/java/TestFramework.java,0.6900000000000001,39
src/slave/containerizer/docker.hpp,0.6900000000000001,39
src/common/attributes.hpp,0.6900000000000001,12
src/examples/python/test_executor.py,0.6900000000000001,8
src/examples/test_module.hpp,0.6900000000000001,8
src/java/src/org/apache/mesos/ExecutorDriver.java,0.6900000000000001,8
3rdparty/libprocess/3rdparty/stout/tests/ip_tests.cpp,0.6900000000000001,8
3rdparty/libprocess/src/tests/shared_tests.cpp,0.6900000000000001,8
src/linux/routing/link/link.hpp,0.6900000000000001,8
include/mesos/v1/executor/executor.proto,0.6900000000000001,8
src/tests/cgroups_isolator_tests.cpp,0.6900000000000001,8
src/zookeeper/authentication.hpp,0.6900000000000001,8
src/linux/routing/internal.hpp,0.6900000000000001,8
3rdparty/libprocess/3rdparty/stout/include/stout/set.hpp,0.6900000000000001,7
src/linux/routing/route.hpp,0.6900000000000001,7
src/java/src/org/apache/mesos/Log.java,0.6900000000000001,7
src/tests/allocator.hpp,0.6900000000000001,7
src/authentication/cram_md5/authenticatee.hpp,0.6900000000000001,7
3rdparty/libprocess/3rdparty/stout/include/stout/lambda.hpp,0.6900000000000001,7
src/slave/containerizer/provisioner.hpp,0.6900000000000001,7
src/webui/master/static/pailer.html,0.6900000000000001,7
src/log/storage.hpp,0.6900000000000001,7
src/watcher/whitelist_watcher.hpp,0.6900000000000001,7
src/java/jni/org_apache_mesos_state_Variable.cpp,0.6900000000000001,7
src/tests/zookeeper_tests.cpp,0.68,44
src/tests/master_quota_tests.cpp,0.68,34
src/webui/master/static/index.html,0.68,33
Makefile.am,0.68,30
src/python/setup.py.in,0.68,30
src/log/log.cpp,0.68,28
src/slave/containerizer/mesos/provisioner/docker/registry_client.cpp,0.68,25
include/mesos/executor.hpp,0.68,21
src/slave/gc.cpp,0.68,19
include/mesos/slave/isolator.proto,0.68,15
src/tests/scheduler_event_call_tests.cpp,0.68,15
src/logging/logging.hpp,0.68,12
src/state/zookeeper.hpp,0.68,12
support/release.sh,0.68,12
src/slave/reaper.hpp,0.68,11
src/master/drf_sorter.hpp,0.68,10
3rdparty/libprocess/3rdparty/stout/include/stout/os/process.hpp,0.68,10
3rdparty/libprocess/src/libevent.hpp,0.68,10
src/slave/process_isolator.cpp,0.67,31
src/tests/protobuf_io_tests.cpp,0.67,21
src/slave/containerizer/isolator.cpp,0.67,18
src/slave/containerizer/isolators/cgroups/perf_event.hpp,0.67,18
src/linux/routing/filter/ip.cpp,0.67,15
src/linux/routing/link/link.cpp,0.67,12
src/linux/routing/filter/basic.cpp,0.67,6
src/java/jni/convert.hpp,0.67,6
docs/endpoints/master/state.json.md,0.67,6
docs/endpoints/index.md,0.67,6
src/java/MESOS-MAVEN-README,0.67,6
docs/endpoints/slave/state.md,0.67,6
src/tests/shutdown_tests.cpp,0.67,6
docs/endpoints/master/state.md,0.67,6
3rdparty/libprocess/m4/ax_cxx_compile_stdcxx_11.m4,0.67,6
ec2/deploy.amazon64/root/mesos-ec2/setup,0.67,6
docs/endpoints/slave/state.json.md,0.67,6
support/hooks/pre-commit,0.67,6
src/master/allocator/allocator.hpp,0.67,6
support/generate-endpoint-help.py,0.67,6
src/zookeeper/contender.hpp,0.67,6
src/deploy/mesos-start-cluster.sh.in,0.67,6
src/slave/containerizer/mesos/linux_launcher.cpp,0.67,6
3rdparty/libprocess/src/synchronized.hpp,0.67,6
src/examples/java/TestLog.java,0.67,3
include/mesos/v1/executor/executor.hpp,0.67,3
include/mesos/docker/spec.hpp,0.67,3
docs/endpoints/profiler/stop.md,0.67,3
3rdparty/libprocess/include/process/id.hpp,0.67,3
3rdparty/libprocess/3rdparty/stout/include/stout/os/posix/process.hpp,0.67,3
3rdparty/libprocess/include/process/filter.hpp,0.67,3
ec2/deploy.amazon64/root/mesos-ec2/start-mesos,0.67,3
src/cli/python/mesos/__init__.py,0.67,3
3rdparty/libprocess/3rdparty/stout/tests/none_tests.cpp,0.67,3
src/slave/containerizer/mesos/provisioner/docker/paths.hpp,0.67,3
3rdparty/libprocess/3rdparty/stout/include/stout/linkedhashmap.hpp,0.67,3
docs/endpoints/files/browse.json.md,0.67,3
include/mesos/v1/scheduler/scheduler.hpp,0.67,3
3rdparty/libprocess/3rdparty/stout/include/stout/flags.hpp,0.67,3
src/slave/containerizer/provisioner/docker/store.cpp,0.67,3
3rdparty/libprocess/src/timeseries.cpp,0.67,3
mpi/mpiexec-mesos.py,0.67,3
include/mesos/mesos.hpp.in,0.67,3
include/mesos/http.hpp,0.67,3
3rdparty/libprocess/3rdparty/stout/include/stout/os/windows/process.hpp,0.67,3
src/tests/containerizer/store.hpp,0.67,3
src/linux/routing/utils.cpp,0.67,3
3rdparty/libprocess/include/process/tuples/details.hpp,0.67,3
src/slave/containerizer/mesos/provisioner/backend.cpp,0.67,3
support/hooks/commit-msg,0.67,3
src/slave/graceful_shutdown.hpp,0.67,3
src/jvm/org/apache/zookeeper.cpp,0.67,3
docs/committing.md,0.67,3
docs/endpoints/files/debug.md,0.67,3
3rdparty/libprocess/3rdparty/stout/tests/recordio_tests.cpp,0.67,3
3rdparty/libprocess/src/tests/future_tests.cpp,0.67,3
site/README.md,0.67,3
docs/scheduler_http_api.md,0.67,3
docs/testing-patterns.md,0.67,3
src/examples/test_resource_estimator_module.cpp,0.67,3
src/tests/setns_test_helper.cpp,0.67,3
3rdparty/libprocess/include/process/mime.hpp,0.67,3
src/v1/attributes.cpp,0.67,3
src/linux/routing/handle.cpp,0.67,3
3rdparty/libprocess/3rdparty/stout/include/stout/os/windows/killtree.hpp,0.67,3
3rdparty/libprocess/3rdparty/stout/include/stout/flags/fetch.hpp,0.67,3
docs/endpoints/monitor/statistics.md,0.67,3
3rdparty/libprocess/src/time.cpp,0.67,3
src/linux/routing/queueing/handle.hpp,0.67,3
docs/endpoints/system/stats.json.md,0.67,3
ec2/deploy.amazon64-old/root/mesos-ec2/setup,0.67,3
3rdparty/libprocess/3rdparty/stout/include/stout/os/posix/sendfile.hpp,0.67,3
3rdparty/libprocess/3rdparty/stout/tests/result_tests.cpp,0.67,3
3rdparty/libprocess/3rdparty/stout/include/stout/os/posix/read.hpp,0.67,3
docs/endpoints/files/read.json.md,0.67,3
3rdparty/libprocess/include/process/internal.hpp,0.67,3
include/mesos/slave/qos_controller.hpp,0.67,3
include/mesos/module/module.hpp,0.67,3
docs/endpoints/logging/toggle.md,0.67,3
src/tests/common/recordio_tests.cpp,0.67,3
3rdparty/libprocess/3rdparty/stout/tests/gzip_tests.cpp,0.67,3
src/slave/containerizer/provisioners/docker/registry_client.hpp,0.67,3
src/webui/master/static/directives/tableHeader.html,0.67,3
include/mesos/executor/executor.hpp,0.67,3
src/tests/launcher.hpp,0.67,3
src/examples/java/test-log.in,0.67,3
docs/frameworks.md,0.67,3
docs/endpoints/files/read.md,0.67,3
docs/endpoints/files/download.md,0.67,3
3rdparty/libprocess/3rdparty/stout/include/stout/os/fcntl.hpp,0.67,3
3rdparty/libprocess/3rdparty/stout/tests/bits_tests.cpp,0.67,3
docs/versioning.md,0.67,3
docs/endpoints/profiler/start.md,0.67,3
src/slave/resource_estimators/noop.hpp,0.67,3
src/slave/validation.cpp,0.67,3
3rdparty/libprocess/3rdparty/glog-0.3.3.patch,0.67,3
m4/ac_python_module.m4,0.67,3
3rdparty/libprocess/3rdparty/stout/include/stout/windows/gzip.hpp,0.67,3
3rdparty/libprocess/3rdparty/stout/include/stout/preprocessor.hpp,0.67,3
src/python/native/setup.py.in,0.67,3
docs/endpoints/files/browse.md,0.67,3
3rdparty/libprocess/3rdparty/stout/include/stout/os/posix/stat.hpp,0.67,3
docs/endpoints/metrics/snapshot.md,0.67,3
src/java/jni/org_apache_mesos_MesosNativeLibrary.cpp,0.67,3
src/messages/state.hpp,0.67,3
3rdparty/libprocess/3rdparty/stout/include/stout/os/raw/environment.hpp,0.67,3
3rdparty/libprocess/3rdparty/stout/include/stout/os/os.hpp,0.67,3
3rdparty/libprocess/3rdparty/stout/include/stout/os/posix/signals.hpp,0.67,3
ec2/deploy.amazon64/root/mesos-ec2/hadoop-framework-conf/hadoop-env.sh,0.67,3
docs/endpoints/version.md,0.67,3
docs/endpoints/registrar/registry.md,0.67,3
site/source/community.html.md,0.67,3
src/slave/containerizer/provisioner/docker/message.proto,0.67,3
docs/endpoints/files/debug.json.md,0.67,3
docs/mesos-documentation-guide.md,0.67,3
src/slave/containerizer/provisioners/docker/token_manager.cpp,0.67,3
docs/reporting-a-bug.md,0.67,3
src/slave/graceful_shutdown.cpp,0.67,3
src/slave/containerizer/mesos/provisioner/docker/token_manager.hpp,0.67,3
3rdparty/libprocess/3rdparty/stout/include/stout/os/posix/bootid.hpp,0.67,3
include/mesos/containerizer/containerizer.hpp,0.67,3
docs/newbie-guide.md,0.67,3
3rdparty/libprocess/3rdparty/stout/include/stout/os/windows/stat.hpp,0.67,3
docs/endpoints/monitor/statistics.json.md,0.67,3
3rdparty/libprocess/3rdparty/stout/include/stout/none.hpp,0.67,3
ec2/deploy.amazon64/root/spark/conf/spark-env.sh,0.67,3
src/examples/test_anonymous_module.cpp,0.67,3
src/python/native/src/mesos/native/module.cpp,0.67,3
3rdparty/libprocess/src/fatal.hpp,0.67,3
docs/endpoints/files/download.json.md,0.67,3
3rdparty/libprocess/src/libev_poll.cpp,0.67,3
include/mesos/slave/oversubscription.proto,0.67,3
docs/attributes-resources.md,0.66,11
src/slave/containerizer/mesos/isolators/filesystem/posix.cpp,0.66,8
src/linux/routing/route.cpp,0.66,8
src/cli/mesos-tail,0.66,8
src/slave/containerizer/mesos/isolators/network/port_mapping.hpp,0.66,8
src/uri/fetcher.cpp,0.66,8
src/tests/zookeeper_test_server.hpp,0.66,8
src/tests/containerizer/provisioner.hpp,0.66,8
3rdparty/libprocess/src/CMakeLists.txt,0.66,8
3rdparty/libprocess/include/process/defer.hpp,0.66,8
src/tests/containerizer/isolator.hpp,0.66,8
src/state/zookeeper.cpp,0.65,23
src/java/src/org/apache/mesos/MesosSchedulerDriver.java,0.65,23
3rdparty/libprocess/src/libevent_ssl_socket.cpp,0.65,16
src/slave/containerizer/mesos/isolators/network/port_mapping.cpp,0.65,14
src/slave/containerizer/isolators/namespaces/pid.cpp,0.64,19
src/slave/gc.hpp,0.64,16
src/linux/routing/queueing/fq_codel.cpp,0.64,9
src/examples/java/test-executor.in,0.64,9
src/examples/java/test-multiple-executors-framework.in,0.64,9
src/examples/java/test-framework.in,0.64,9
src/linux/routing/filter/internal.hpp,0.64,9
src/tests/uri_fetcher_tests.cpp,0.64,9
src/examples/java/test-exception-framework.in,0.64,9
src/zookeeper/url.hpp,0.64,9
3rdparty/libprocess/3rdparty/stout/include/stout/tuple.hpp,0.64,5
3rdparty/libprocess/3rdparty/stout/tests/os/filesystem_tests.cpp,0.64,5
docs/Upgrades.md,0.64,5
src/slave/containerizer/mesos/provisioner/docker/message.proto,0.64,5
docs/Home.md,0.64,5
src/tests/script.hpp,0.64,5
src/slave/containerizer/mesos/provisioner/docker/store.hpp,0.64,5
src/examples/python/test-containerizer.in,0.64,5
src/webui/master/static/slaves.html,0.63,21
src/state/leveldb.cpp,0.63,19
src/slave/containerizer/isolators/filesystem/shared.cpp,0.63,17
src/slave/containerizer/launcher.hpp,0.63,12
third_party/libprocess/src/tests/statistics_tests.cpp,0.63,8
3rdparty/libprocess/3rdparty/stout/include/stout/svn.hpp,0.63,4
docs/external-containerizer.md,0.63,4
docs/Configuration.md,0.63,4
src/slave/containerizer/mesos/provisioner/docker/metadata_manager.cpp,0.63,4
docs/Configuration.textile,0.63,4
3rdparty/libprocess/3rdparty/picojson-4f93734.tar.gz,0.63,4
3rdparty/libprocess/src/authentication_router.cpp,0.63,4
src/master/repairer.hpp,0.63,4
src/jvm/org/apache/log4j.hpp,0.63,4
src/messages/flags.hpp,0.63,4
ec2/deploy.amazon64/root/mesos-ec2/mesos-daemon,0.63,4
src/tests/flags.cpp,0.63,4
docs/Mesos-Architecture.md,0.63,4
src/jvm/org/apache/log4j.cpp,0.63,4
src/java/src/org/apache/mesos/state/Variable.java,0.63,4
src/zookeeper/authentication.cpp,0.63,4
3rdparty/libprocess/3rdparty/stout/tests/numify_tests.cpp,0.63,4
hadoop/hadoop-2.0.0-mr1-cdh4.1.2_hadoop-env.sh.patch,0.63,4
third_party/libprocess/third_party/stout/include/stout/multihashmap.hpp,0.63,4
support/hooks/post-rewrite,0.63,4
src/deploy/mesos-stop-cluster.sh.in,0.63,4
3rdparty/libprocess/src/statistics.cpp,0.63,4
src/tests/persistent_volume_framework_test.sh,0.63,4
3rdparty/libprocess/3rdparty/stout/tests/os/setns_tests.cpp,0.63,4
3rdparty/libprocess/3rdparty/stout/include/stout/recordio.hpp,0.63,4
src/slave/containerizer/mesos/main.cpp,0.63,4
src/linux/routing/link/internal.hpp,0.63,4
3rdparty/cmake/Mesos3rdpartyConfigure.cmake,0.63,4
docs/endpoints/slave/api/v1/executor.md,0.63,4
third_party/libprocess/third_party/stout/include/stout/duration.hpp,0.63,4
src/log/tool.hpp,0.63,4
src/authentication/cram_md5/authenticatee.cpp,0.63,4
src/slave/resource_estimators/noop.cpp,0.63,4
src/tests/sasl_tests.cpp,0.63,4
docs/Mesos-c++-style-guide.md,0.63,4
3rdparty/libprocess/3rdparty/stout/include/stout/flags/stringifier.hpp,0.63,4
ec2/deploy.amazon64/root/mesos-ec2/hypertable/Capfile,0.63,4
docs/endpoints/slave/flags.md,0.63,4
docs/logging-and-debugging.md,0.63,4
src/common/units.hpp,0.63,4
src/usage/usage.cpp,0.63,4
site/source/community/user-groups.html.md,0.63,4
docs/endpoints/slave/health.md,0.63,4
src/local/flags.hpp,0.63,4
docs/powered-by-mesos.md,0.62,74
src/tests/log_tests.cpp,0.62,57
src/log/coordinator.cpp,0.62,34
src/log/replica.cpp,0.62,34
include/mesos/scheduler/scheduler.proto,0.62,27
src/slave/containerizer/mesos/isolators/filesystem/linux.cpp,0.62,14
hadoop/Makefile.am,0.62,10
third_party/libprocess/third_party/stout/include/stout/os.hpp,0.62,10
docs/high-availability-framework-guide.md,0.62,9
src/messages/log.proto,0.62,9
src/linux/routing/filter/filter.hpp,0.62,9
src/tests/state_tests.cpp,0.61,35
3rdparty/libprocess/src/libev.hpp,0.61,12
3rdparty/libprocess/3rdparty/stout/include/stout/os/stat.hpp,0.61,7
src/python/native/module.hpp,0.61,7
3rdparty/libprocess/include/process/firewall.hpp,0.61,7
docs/slave-recovery.md,0.61,7
src/webui/master/static/offers.html,0.61,7
src/slave/containerizer/mesos/isolators/posix/disk.hpp,0.61,7
src/linux/routing/queueing/ingress.hpp,0.61,7
3rdparty/libprocess/include/process/ssl/gtest.hpp,0.61,7
docs/mesos-doxygen-style-guide.md,0.61,7
src/linux/routing/queueing/fq_codel.hpp,0.61,7
src/java/src/org/apache/mesos/state/State.java,0.61,7
src/slave/cmake/SlaveConfigure.cmake,0.61,7
include/mesos/uri/fetcher.hpp,0.61,6
src/slave/containerizer/isolators/filesystem/posix.hpp,0.61,6
hadoop/hadoop-0.20.205.0_hadoop-env.sh.patch,0.61,6
src/linux/routing/filter/arp.cpp,0.61,6
src/slave/containerizer/mesos/provisioner/docker/message.hpp,0.61,6
3rdparty/libprocess/3rdparty/stout/include/stout/synchronized.hpp,0.61,6
src/state/storage.hpp,0.61,6
docs/Mesos-developers-guide.md,0.61,6
src/tests/containerizer/memory_pressure_tests.cpp,0.61,6
src/slave/cgroups_isolator.cpp,0.6,37
src/java/jni/org_apache_mesos_MesosSchedulerDriver.cpp,0.6,26
3rdparty/libprocess/src/libevent.cpp,0.6,21
3rdparty/libprocess/3rdparty/stout/tests/CMakeLists.txt,0.6,15
